type,event,date,cal_close,temp_close,force_close,city_work,schedule,check_in,open
TEMPORARY_CLOSING,start,2021-06-09T21:33:43.754Z,0,1,0,0,2,1,False
SCHEDULE,end,2021-06-09T21:59:00.000Z,0,1,0,0,1,1,False
SCHEDULE,end,2021-06-09T21:59:00.000Z,0,1,0,0,0,1,False
TEMPORARY_CLOSING,end,2021-06-09T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-09T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-10T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-10T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-10T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-10T10:35:00.100Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-10T18:42:50.076Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-10T18:42:56.955Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-10T18:42:56.960Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-10T19:12:45.756Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-10T19:13:34.604Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-10T19:13:34.611Z,0,0,0,1,2,3,True
CITY_WORKING,end,2021-06-10T21:00:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-10T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-10T21:09:00.000Z,0,0,0,0,2,1,False
CHECK_IN,end,2021-06-10T21:09:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-10T21:13:56.224Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-06-10T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-06-10T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-10T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-11T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-11T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-11T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-11T10:41:56.649Z,0,0,0,1,2,1,True
CITY_WORKING,end,2021-06-11T21:00:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-11T21:02:35.107Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-11T21:09:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-11T21:29:45.992Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-06-11T21:37:18.921Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-11T21:37:18.931Z,0,0,0,0,2,2,False
SCHEDULE,end,2021-06-11T21:59:00.000Z,0,0,0,0,1,2,False
SCHEDULE,end,2021-06-11T21:59:00.000Z,0,0,0,0,0,2,False
CHECK_IN,end,2021-06-11T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-11T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-06-12T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-06-12T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-12T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-12T17:23:29.991Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-06-12T17:23:37.102Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-12T17:23:37.113Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-06-12T19:42:24.310Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-06-12T19:43:57.418Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-06-12T19:43:57.421Z,0,0,0,0,2,3,False
TEMPORARY_CLOSING,start,2021-06-12T20:00:36.050Z,0,1,0,0,2,3,False
CHECK_IN,start,2021-06-12T20:00:55.443Z,0,1,0,0,2,4,False
TEMPORARY_CLOSING,end,2021-06-12T20:00:55.445Z,0,0,0,0,2,4,False
TEMPORARY_CLOSING,start,2021-06-12T20:11:11.173Z,0,1,0,0,2,4,False
CHECK_IN,start,2021-06-12T20:37:03.478Z,0,1,0,0,2,5,False
TEMPORARY_CLOSING,end,2021-06-12T20:37:03.501Z,0,0,0,0,2,5,False
CHECK_IN,start,2021-06-12T20:37:03.505Z,0,0,0,0,2,6,False
TEMPORARY_CLOSING,start,2021-06-12T20:37:07.102Z,0,1,0,0,2,6,False
TEMPORARY_CLOSING,end,2021-06-12T20:39:05.195Z,0,0,0,0,2,6,False
CHECK_IN,start,2021-06-12T20:39:05.200Z,0,0,0,0,2,7,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,6,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,5,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,1,False
CHECK_IN,end,2021-06-12T21:09:00.000Z,0,0,0,0,2,0,False
TEMPORARY_CLOSING,start,2021-06-12T21:17:40.337Z,0,1,0,0,2,0,False
SCHEDULE,end,2021-06-12T21:59:00.000Z,0,1,0,0,1,0,False
SCHEDULE,end,2021-06-12T21:59:00.000Z,0,1,0,0,0,0,False
TEMPORARY_CLOSING,end,2021-06-12T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-13T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-13T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-13T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-13T10:43:41.667Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-13T15:38:17.640Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-13T16:31:44.583Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-13T16:31:44.589Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-13T17:50:20.937Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-13T17:50:44.656Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-13T17:50:44.660Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-06-13T17:52:53.906Z,0,1,0,1,2,3,False
CHECK_IN,start,2021-05-11T17:05:01.590Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-11T20:29:01.171Z,0,1,0,1,1,3,False
CITY_WORKING,end,2021-05-11T21:00:00.000Z,0,1,0,0,1,3,False
SCHEDULE,end,2021-05-11T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-11T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-11T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-11T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-12T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-12T10:18:55.957Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-12T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-12T10:30:00.000Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-12T15:23:48.554Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-12T17:48:26.947Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-12T17:48:26.948Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-12T18:51:09.973Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-12T19:00:06.481Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-12T19:00:06.492Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-12T19:08:43.316Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-12T19:10:50.694Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-12T19:10:50.704Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-12T19:56:56.506Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-12T19:57:01.206Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-12T19:57:01.207Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-12T20:30:15.219Z,0,1,0,1,1,5,False
CITY_WORKING,end,2021-05-12T21:00:00.000Z,0,1,0,0,1,5,False
SCHEDULE,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-12T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-13T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-13T10:22:19.053Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-13T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-13T10:30:00.000Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-13T14:21:42.089Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-13T17:12:15.940Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-13T17:12:15.942Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-13T18:00:42.911Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-13T18:09:43.119Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-13T18:09:43.124Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-13T19:06:20.943Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-13T19:06:30.145Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-13T19:06:30.150Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-13T19:17:22.790Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-13T19:17:51.529Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-13T19:17:51.536Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-13T19:20:27.546Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-13T19:46:37.587Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-13T19:46:37.590Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-13T20:28:31.321Z,0,1,0,1,1,6,False
CITY_WORKING,end,2021-05-13T21:00:00.000Z,0,1,0,0,1,6,False
SCHEDULE,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,6,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,5,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,4,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,3,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,2,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,1,False
CHECK_IN,end,2021-05-13T21:59:00.000Z,0,1,0,0,0,0,False
CITY_WORKING,start,2021-05-14T04:00:00.000Z,0,1,0,1,0,0,False
TEMPORARY_CLOSING,end,2021-05-14T10:23:57.423Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-05-14T10:30:00.000Z,0,0,0,1,1,0,False
CHECK_IN,start,2021-05-14T10:30:00.000Z,0,0,0,1,1,1,True
TEMPORARY_CLOSING,start,2021-05-14T11:30:53.531Z,0,1,0,1,1,1,False
TEMPORARY_CLOSING,end,2021-05-14T11:30:55.696Z,0,0,0,1,1,1,True
CHECK_IN,start,2021-05-14T11:30:55.707Z,0,0,0,1,1,2,True
TEMPORARY_CLOSING,start,2021-05-14T11:36:13.727Z,0,1,0,1,1,2,False
TEMPORARY_CLOSING,end,2021-05-14T11:36:31.467Z,0,0,0,1,1,2,True
CHECK_IN,start,2021-05-14T11:36:31.471Z,0,0,0,1,1,3,True
TEMPORARY_CLOSING,start,2021-05-14T14:05:02.656Z,0,1,0,1,1,3,False
TEMPORARY_CLOSING,end,2021-05-14T14:06:02.372Z,0,0,0,1,1,3,True
CHECK_IN,start,2021-05-14T14:06:02.378Z,0,0,0,1,1,4,True
TEMPORARY_CLOSING,start,2021-05-14T14:10:03.808Z,0,1,0,1,1,4,False
TEMPORARY_CLOSING,end,2021-05-14T17:41:30.962Z,0,0,0,1,1,4,True
CHECK_IN,start,2021-05-14T17:41:30.973Z,0,0,0,1,1,5,True
TEMPORARY_CLOSING,start,2021-05-14T18:53:27.326Z,0,1,0,1,1,5,False
TEMPORARY_CLOSING,end,2021-05-14T19:01:33.295Z,0,0,0,1,1,5,True
CHECK_IN,start,2021-05-14T19:01:33.302Z,0,0,0,1,1,6,True
TEMPORARY_CLOSING,start,2021-05-14T19:18:26.184Z,0,1,0,1,1,6,False
TEMPORARY_CLOSING,end,2021-05-14T19:18:38.557Z,0,0,0,1,1,6,True
CHECK_IN,start,2021-05-14T19:18:38.563Z,0,0,0,1,1,7,True
TEMPORARY_CLOSING,start,2021-05-14T19:27:20.788Z,0,1,0,1,1,7,False
TEMPORARY_CLOSING,end,2021-05-14T19:28:20.553Z,0,0,0,1,1,7,True
TEMPORARY_CLOSING,start,2021-06-02T19:39:43.856Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-06-02T19:39:47.344Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-06-02T19:39:47.357Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-02T21:09:00.000Z,0,0,0,0,2,1,False
CHECK_IN,end,2021-06-02T21:09:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-06-02T21:21:52.786Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-02T21:23:36.647Z,0,1,0,0,2,1,False
SCHEDULE,end,2021-06-02T21:59:00.000Z,0,1,0,0,1,1,False
SCHEDULE,end,2021-06-02T21:59:00.000Z,0,1,0,0,0,1,False
TEMPORARY_CLOSING,end,2021-06-02T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-02T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-03T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-03T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-03T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-03T10:30:00.000Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-03T19:29:20.847Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-03T19:29:26.009Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-03T19:29:26.013Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-03T19:42:16.366Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-03T19:42:21.032Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-03T19:42:21.032Z,0,0,0,1,2,3,True
CITY_WORKING,end,2021-06-03T21:00:00.000Z,0,0,0,0,2,3,False
TEMPORARY_CLOSING,start,2021-06-03T21:05:48.503Z,0,1,0,0,2,3,False
TEMPORARY_CLOSING,end,2021-06-03T21:05:55.585Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-03T21:05:55.586Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-03T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-03T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-03T21:09:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-03T21:38:23.438Z,0,1,0,0,2,1,False
SCHEDULE,end,2021-06-03T21:59:00.000Z,0,1,0,0,1,1,False
SCHEDULE,end,2021-06-03T21:59:00.000Z,0,1,0,0,0,1,False
TEMPORARY_CLOSING,end,2021-06-03T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-03T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-04T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-04T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-04T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-04T10:33:45.903Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-04T19:21:48.670Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-04T19:22:02.579Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-04T19:22:02.591Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-04T20:56:22.180Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-04T20:56:31.858Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-04T20:56:31.862Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-06-04T20:59:24.710Z,0,1,0,1,2,3,False
CITY_WORKING,end,2021-06-04T21:00:00.000Z,0,1,0,0,2,3,False
TEMPORARY_CLOSING,end,2021-06-04T21:00:52.835Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-06-04T21:00:52.838Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-06-04T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-06-04T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-06-04T21:09:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-04T21:27:29.694Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-06-04T21:27:34.617Z,0,2,0,0,2,1,False
SCHEDULE,end,2021-06-04T21:59:00.000Z,0,2,0,0,1,1,False
SCHEDULE,end,2021-06-04T21:59:00.000Z,0,2,0,0,0,1,False
TEMPORARY_CLOSING,end,2021-06-04T21:59:00.000Z,0,1,0,0,0,1,False
TEMPORARY_CLOSING,end,2021-06-04T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-06-04T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-05T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-06-05T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-06-05T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-06-05T10:31:32.174Z,0,0,0,1,2,1,True
TEMPORARY_CLOSING,start,2021-06-05T16:17:31.325Z,0,1,0,1,2,1,False
TEMPORARY_CLOSING,end,2021-06-05T16:18:04.676Z,0,0,0,1,2,1,True
CHECK_IN,start,2021-06-05T16:18:04.684Z,0,0,0,1,2,2,True
TEMPORARY_CLOSING,start,2021-06-05T18:36:54.553Z,0,1,0,1,2,2,False
TEMPORARY_CLOSING,end,2021-06-05T18:37:20.857Z,0,0,0,1,2,2,True
CHECK_IN,start,2021-06-05T18:37:20.867Z,0,0,0,1,2,3,True
TEMPORARY_CLOSING,start,2021-06-05T20:40:32.333Z,0,1,0,1,2,3,False
TEMPORARY_CLOSING,end,2021-06-05T20:41:17.599Z,0,0,0,1,2,3,True
CHECK_IN,start,2021-06-05T20:41:17.606Z,0,0,0,1,2,4,True
TEMPORARY_CLOSING,start,2021-06-05T20:46:29.725Z,0,1,0,1,2,4,False
TEMPORARY_CLOSING,end,2021-06-05T20:48:50.714Z,0,0,0,1,2,4,True
CHECK_IN,start,2021-06-05T20:48:50.723Z,0,0,0,1,2,5,True
TEMPORARY_CLOSING,start,2021-06-05T20:51:46.608Z,0,1,0,1,2,5,False
CITY_WORKING,end,2021-06-05T21:00:00.000Z,0,1,0,0,2,5,False
CHECK_IN,end,2021-06-05T21:09:00.000Z,0,1,0,0,2,4,False
CHECK_IN,end,2021-06-05T21:09:00.000Z,0,1,0,0,2,3,False
CHECK_IN,end,2021-06-05T21:09:00.000Z,0,1,0,0,2,2,False
CHECK_IN,end,2021-06-05T21:09:00.000Z,0,1,0,0,2,1,False
CHECK_IN,end,2021-06-05T21:09:00.000Z,0,1,0,0,2,0,False
SCHEDULE,end,2021-06-05T21:59:00.000Z,0,1,0,0,1,0,False
SCHEDULE,end,2021-06-05T21:59:00.000Z,0,1,0,0,0,0,False
TEMPORARY_CLOSING,end,2021-06-05T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-06-06T04:00:00.000Z,0,0,0,1,0,0,False
CITY_WORKING,end,2021-07-13T21:00:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-13T21:01:08.980Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-13T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-13T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-13T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-13T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-14T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-14T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-14T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-14T21:01:00.627Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-14T21:03:13.546Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-14T21:03:13.556Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-14T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-14T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-14T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-14T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-15T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-15T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-15T10:32:55.222Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-15T21:04:14.783Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-15T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-15T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-15T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-15T21:59:00.000Z,0,0,0,0,0,0,False
CITY_WORKING,start,2021-07-16T04:00:00.000Z,0,0,0,1,0,0,False
SCHEDULE,start,2021-07-16T10:30:00.000Z,0,0,0,1,1,0,False
SCHEDULE,start,2021-07-16T10:30:00.000Z,0,0,0,1,2,0,False
CHECK_IN,start,2021-07-16T10:30:00.000Z,0,0,0,1,2,1,True
CITY_WORKING,end,2021-07-16T21:00:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-16T21:03:29.426Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-16T21:03:32.505Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-16T21:03:32.506Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-16T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-16T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-16T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-16T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-17T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-17T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-17T10:30:00.000Z,0,0,0,0,2,1,False
TEMPORARY_CLOSING,start,2021-07-17T15:56:40.098Z,0,1,0,0,2,1,False
TEMPORARY_CLOSING,end,2021-07-17T15:58:22.935Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-17T15:58:22.938Z,0,0,0,0,2,2,False
TEMPORARY_CLOSING,start,2021-07-17T19:22:37.437Z,0,1,0,0,2,2,False
TEMPORARY_CLOSING,end,2021-07-17T19:22:40.188Z,0,0,0,0,2,2,False
CHECK_IN,start,2021-07-17T19:22:40.195Z,0,0,0,0,2,3,False
CHECK_IN,start,2021-07-17T21:00:11.197Z,0,0,0,0,2,4,False
CHECK_IN,end,2021-07-17T21:09:00.000Z,0,0,0,0,2,3,False
CHECK_IN,end,2021-07-17T21:09:00.000Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-17T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-17T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-17T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-17T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-18T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-18T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-18T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-18T21:00:43.831Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-18T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-18T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-18T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-18T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-19T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-19T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-19T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-19T20:59:15.993Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-19T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-19T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-19T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-19T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-20T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-20T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-20T10:30:00.000Z,0,0,0,0,2,1,False
CHECK_IN,start,2021-07-20T21:05:46.223Z,0,0,0,0,2,2,False
CHECK_IN,end,2021-07-20T21:09:00.000Z,0,0,0,0,2,1,False
SCHEDULE,end,2021-07-20T21:59:00.000Z,0,0,0,0,1,1,False
SCHEDULE,end,2021-07-20T21:59:00.000Z,0,0,0,0,0,1,False
CHECK_IN,end,2021-07-20T21:59:00.000Z,0,0,0,0,0,0,False
SCHEDULE,start,2021-07-21T10:30:00.000Z,0,0,0,0,1,0,False
SCHEDULE,start,2021-07-21T10:30:00.000Z,0,0,0,0,2,0,False
CHECK_IN,start,2021-07-21T10:30:21.547Z,0,0,0,0,2,1,False
